id,name,full_name,url,description,last_updated,flavors,curse_id,wago_id,wowi_id,has_release_json,last_seen,downloads,release_count
155604708,moounit-1-0,johnnylam88/moounit-1-0,https://github.com/johnnylam88/moounit-1-0,"Library to provide mappings between GUIDs, unit IDs, and names.",2018-12-14T04:47:13Z,mainline,306109,,24853,False,2026-04-05T23:28:23Z,35,6
155468440,moozone-1-0,johnnylam88/moozone-1-0,https://github.com/johnnylam88/moozone-1-0,Library to provide information about the type of zone in which your character is located.,2018-12-14T04:44:20Z,mainline,306066,,24850,False,2026-04-05T23:28:23Z,28,2
738751343,nerien-hekili-packs,johnnylam88/nerien-hekili-packs,https://github.com/johnnylam88/nerien-hekili-packs,Nerien's collection of Hekili action packs for various classes and specializations.,2025-09-30T05:01:12Z,mainline,957848,5NReazG3,26675,True,2026-04-05T23:28:23Z,4817,61
5330905,nerien-ovale-scripts,johnnylam88/nerien-ovale-scripts,https://github.com/johnnylam88/nerien-ovale-scripts,Nerien's collection of Ovale scripts for various classes and specializations.,2022-07-23T06:09:42Z,mainline,42999,,25835,True,2026-04-05T23:28:23Z,511,38
94401551,bigdebuffs,jordonwow/bigdebuffs,https://github.com/jordonwow/bigdebuffs,,2026-03-27T00:26:28Z,"titan,mainline,vanilla,tbc,mists",82697,WYK98e6L,26006,True,2026-04-05T23:28:23Z,82795,117
94401644,omnibar,jordonwow/omnibar,https://github.com/jordonwow/omnibar,,2025-08-10T09:38:50Z,"mainline,vanilla,tbc,wrath,cata,mists",85814,BO678XK3,23235,True,2026-04-05T23:28:23Z,53577,73
94401658,safequeue,jordonwow/safequeue,https://github.com/jordonwow/safequeue,,2025-03-07T01:37:35Z,"mainline,vanilla,cata",29171,0mKOq1Nx,19494,True,2026-04-05T23:28:23Z,14062,29
799823168,teleportcloak,jordonwow/teleportcloak,https://github.com/jordonwow/teleportcloak,,2026-02-18T00:58:13Z,"mainline,cata,mists",81148,YK9EWlKL,26733,True,2026-04-05T23:28:23Z,621,5
583992413,waylite,jrdmellow/waylite,https://github.com/jrdmellow/waylite,WayLite is a simple addon that creates map pins from /way commands commonly shared by the WoW community.,2026-03-22T17:21:39Z,mainline,,,,False,2026-04-05T23:28:23Z,23,5
303959579,DBM-CountPack-Asmongold,kaandemiroz/DBM-CountPack-Asmongold,https://github.com/kaandemiroz/DBM-CountPack-Asmongold,A simple DBM countdown pack for ya boi Asmongold.,2026-04-04T06:11:45Z,mainline,385685,,,False,2026-04-05T23:28:23Z,294,29
267863796,WoW-BuyemAll-live,kaelon141/WoW-BuyemAll-live,https://github.com/kaelon141/WoW-BuyemAll-live,,2024-09-13T17:31:01Z,mainline,2590,kRNLnQKo,5217,True,2026-04-05T23:28:23Z,9078,15
80746188,HonorSpy,kakysha/HonorSpy,https://github.com/kakysha/HonorSpy,World of Warcraft: Classic HonorSpy addon,2023-06-13T09:03:07Z,vanilla,348370,7nGvBqGx,,True,2026-04-05T23:28:23Z,11025,77
141499509,MaxDps,kaminaris/MaxDps,https://github.com/kaminaris/MaxDps,,2026-03-31T02:13:33Z,"mainline,vanilla,tbc,wrath,cata,mists",91970,VBNBWM6x,24637,True,2026-04-05T23:28:23Z,13445,403
147022679,MaxDps-DeathKnight,kaminaris/MaxDps-DeathKnight,https://github.com/kaminaris/MaxDps-DeathKnight,,2026-03-31T02:53:01Z,"mainline,cata,mists",258275,QNlqwY6e,24638,True,2026-04-05T23:28:23Z,11357,146
149892664,MaxDps-DemonHunter,kaminaris/MaxDps-DemonHunter,https://github.com/kaminaris/MaxDps-DemonHunter,,2026-03-31T02:56:38Z,mainline,255102,RNL97Y6o,24644,True,2026-04-05T23:28:23Z,13473,84
142221850,MaxDps-Druid,kaminaris/MaxDps-Druid,https://github.com/kaminaris/MaxDps-Druid,,2026-03-31T02:57:08Z,"mainline,vanilla,tbc,cata,mists",103301,ANz0YDK4,24641,True,2026-04-05T23:28:23Z,10477,137
560106295,MaxDps-Evoker,kaminaris/MaxDps-Evoker,https://github.com/kaminaris/MaxDps-Evoker,,2026-03-31T02:57:43Z,mainline,704538,b6mbw9KP,26773,True,2026-04-05T23:28:23Z,11939,37
141853838,MaxDps-Hunter,kaminaris/MaxDps-Hunter,https://github.com/kaminaris/MaxDps-Hunter,,2026-03-31T02:58:30Z,"mainline,vanilla,tbc,cata,mists",98966,XKq9w5Ky,24642,True,2026-04-05T23:28:23Z,10770,110
148030839,MaxDps-Mage,kaminaris/MaxDps-Mage,https://github.com/kaminaris/MaxDps-Mage,,2026-03-31T02:59:02Z,"mainline,vanilla,tbc,cata,mists",99327,nKW1bLNE,24643,True,2026-04-05T23:28:23Z,12759,105
142345270,MaxDps-Monk,kaminaris/MaxDps-Monk,https://github.com/kaminaris/MaxDps-Monk,,2026-03-31T02:59:40Z,"mainline,mists",255355,vNAe5ONo,24647,True,2026-04-05T23:28:23Z,12255,61
143335543,MaxDps-Paladin,kaminaris/MaxDps-Paladin,https://github.com/kaminaris/MaxDps-Paladin,,2026-03-31T03:00:05Z,"mainline,vanilla,tbc,cata,mists",98895,5NReYJG3,24646,True,2026-04-05T23:28:23Z,13916,110
145791894,MaxDps-Priest,kaminaris/MaxDps-Priest,https://github.com/kaminaris/MaxDps-Priest,,2026-03-31T03:00:35Z,"mainline,vanilla,tbc,cata,mists",98744,qGZRbvGd,24648,True,2026-04-05T23:28:23Z,9729,68
153964615,MaxDps-Rogue,kaminaris/MaxDps-Rogue,https://github.com/kaminaris/MaxDps-Rogue,,2026-03-31T03:01:08Z,"mainline,vanilla,tbc,cata,mists",256432,2jK8bqNy,24649,True,2026-04-05T23:28:23Z,10932,86
144340532,MaxDps-Shaman,kaminaris/MaxDps-Shaman,https://github.com/kaminaris/MaxDps-Shaman,,2026-03-31T03:01:42Z,"mainline,vanilla,tbc,cata,mists",92010,aNevwk62,24640,True,2026-04-05T23:28:23Z,11875,116
142083396,MaxDps-Warlock,kaminaris/MaxDps-Warlock,https://github.com/kaminaris/MaxDps-Warlock,,2026-03-31T03:02:15Z,"mainline,vanilla,tbc,cata,mists",91983,qGYM9RGg,24639,True,2026-04-05T23:28:23Z,17729,169
142795478,MaxDps-Warrior,kaminaris/MaxDps-Warrior,https://github.com/kaminaris/MaxDps-Warrior,,2026-03-31T03:02:57Z,"mainline,vanilla,tbc,cata,mists",92062,ZQ6anYKW,24645,True,2026-04-05T23:28:23Z,11009,112
1053851574,Accountant_Classic,kamusis/Accountant_Classic,https://github.com/kamusis/Accountant_Classic,Accountant Classic is a basic tool to track your monetary incoming and outgoings within WoW. It logs per-session and running totals of how much money you have spent and earned from vendors / loot / quests etc...  ,2025-09-10T05:38:26Z,,,,,False,2026-04-05T23:28:23Z,14,1
551618256,ExaltedPlus,kanegasi/ExaltedPlus,https://github.com/kanegasi/ExaltedPlus,Enhancements for paragon reputations,2022-11-08T05:30:36Z,mainline,264245,kaNe3XK2,24383,True,2026-04-05T23:28:23Z,5867,3
251268080,LUA_AstronaX,kantmn/LUA_AstronaX,https://github.com/kantmn/LUA_AstronaX,WotLK / WoW 3.3.5a Multi Character Addon Optimization,2025-11-16T14:25:51Z,,,,,False,2026-04-05T23:28:23Z,92,17
631106519,wow-ActionbarPlus-M6,kapresoft/wow-ActionbarPlus-M6,https://github.com/kapresoft/wow-ActionbarPlus-M6,This add-on enables M6 add-on for ActionbarPlus,2024-10-16T01:50:49Z,"mainline,vanilla,wrath,cata",855387,,26571,False,2026-04-05T23:28:23Z,404,28
1115990009,wow-addon-LibIconPicker,kapresoft/wow-addon-LibIconPicker,https://github.com/kapresoft/wow-addon-LibIconPicker,LibIconPicker is a reusable World of Warcraft addon library that provides a flexible and efficient icon chooser dialog for addon developers.,2026-03-09T19:56:22Z,"mainline,vanilla,tbc,mists",1404138,,-1,False,2026-04-05T23:28:23Z,26,11
443905448,wow-addon-actionbar-plus,kapresoft/wow-addon-actionbar-plus,https://github.com/kapresoft/wow-addon-actionbar-plus,Action Bar Plus Addon for World of Warcraft,2026-03-02T02:16:21Z,"mainline,vanilla,tbc,wrath,cata,mists",566626,,26522,False,2026-04-05T23:28:23Z,2124,168
448090612,wow-addon-devsuite,kapresoft/wow-addon-devsuite,https://github.com/kapresoft/wow-addon-devsuite,Developer Tools Addon for World of Warcraft,2026-04-03T00:30:11Z,"mainline,vanilla,tbc,wrath,cata,mists",566626,,,False,2026-04-05T23:28:23Z,306,35
1128046419,wow-addon-gears,kapresoft/wow-addon-gears,https://github.com/kapresoft/wow-addon-gears,"A lightweight World of Warcraft addon that lets players quickly save, manage, and switch between gear sets to adapt to different roles, specs, and gameplay situations with ease..",2026-04-01T22:44:14Z,"mainline,vanilla,tbc,mists",1421181,,-1,False,2026-04-05T23:28:23Z,10,13
566566126,wow-addon-macrobar-plus,kapresoft/wow-addon-macrobar-plus,https://github.com/kapresoft/wow-addon-macrobar-plus,wow-addon-macrobar-plus,2022-12-28T01:12:25Z,"mainline,vanilla,tbc,wrath",704035,,,False,2026-04-05T23:28:23Z,86,1
584246149,wow-addon-suite,kapresoft/wow-addon-suite,https://github.com/kapresoft/wow-addon-suite,Addon Suite is an addon management for the World of Warcraft,2026-02-02T23:50:09Z,"mainline,vanilla,tbc,wrath,cata,mists",785236,,,False,2026-04-05T23:28:23Z,241,35
577483963,wow-addon-template,kapresoft/wow-addon-template,https://github.com/kapresoft/wow-addon-template,World of Warcraft Addon Template,2024-05-15T01:58:32Z,"mainline,vanilla,tbc,wrath,cata",{{curse-project-id}},,,False,2026-04-05T23:28:23Z,107,7
576775508,wow-saved-dungeons-and-raids,kapresoft/wow-saved-dungeons-and-raids,https://github.com/kapresoft/wow-saved-dungeons-and-raids,Saved Dungeons and Raids (A World of Warcraft Addon),2024-03-28T08:31:33Z,"mainline,tbc,wrath",729609,,26523,False,2026-04-05T23:28:23Z,777,44
27281601,ImprovedBlizzardUI,kaytotes/ImprovedBlizzardUI,https://github.com/kaytotes/ImprovedBlizzardUI,General improvements to the Blizzard UI,2021-07-18T23:42:58Z,mainline,103336,,23299,False,2026-04-05T23:28:23Z,788,34
66124878,wow-appearancetooltip,kemayo/wow-appearancetooltip,https://github.com/kemayo/wow-appearancetooltip,World of Warcraft addon: fancy tooltip for previewing item appearances,2026-02-28T05:59:24Z,"mainline,vanilla,tbc,wrath,mists",101155,JZKbYO61,,True,2026-04-05T23:28:23Z,24394,66
46021117,wow-bankstack,kemayo/wow-bankstack,https://github.com/kemayo/wow-bankstack,"World of Warcraft addon to move items around in your inventory, bank, and guild bank",2026-02-21T20:26:03Z,"mainline,vanilla,tbc,wrath,mists",13494,25NR1EG3,7761,True,2026-04-05T23:28:23Z,44194,26
857423243,wow-delverview,kemayo/wow-delverview,https://github.com/kemayo/wow-delverview,World of Warcraft addon to show delves on the continent map,2026-02-24T03:22:36Z,mainline,1102668,x61zavK1,,True,2026-04-05T23:28:23Z,1591,12
46102315,wow-doesmyaltknowthat,kemayo/wow-doesmyaltknowthat,https://github.com/kemayo/wow-doesmyaltknowthat,World of Warcraft addon to tell you about what your alts know,2026-02-28T05:55:09Z,mainline,86663,,,True,2026-04-05T23:28:23Z,6267,8
46021378,wow-dropthecheapestthing,kemayo/wow-dropthecheapestthing,https://github.com/kemayo/wow-dropthecheapestthing,World of Warcraft addon to drop/sell the cheapest thing you're carrying,2026-03-01T20:50:34Z,"mainline,vanilla,tbc,wrath,mists",17852,,12596,True,2026-04-05T23:28:23Z,33985,25
394095700,wow-handyminimaparrow,kemayo/wow-handyminimaparrow,https://github.com/kemayo/wow-handyminimaparrow,World of Warcraft addon that layers an arrow onto the minimap higher up than anything else,2026-01-11T01:41:53Z,"mainline,vanilla,mists",513744,,,True,2026-04-05T23:28:23Z,7661,9
142099456,wow-handynotes-battleforazerothtreasures,kemayo/wow-handynotes-battleforazerothtreasures,https://github.com/kemayo/wow-handynotes-battleforazerothtreasures,World of Warcraft addon to tell you where treasures are in Battle for Azeroth (requires HandyNotes),2026-02-25T05:34:14Z,mainline,297435,ME6gYXG1,,True,2026-04-05T23:28:23Z,108774,33
568245544,wow-handynotes-burningcrusade,kemayo/wow-handynotes-burningcrusade,https://github.com/kemayo/wow-handynotes-burningcrusade," World of Warcraft addon to tell you where treasures are in the Burning Crusade (requires HandyNotes) ",2026-03-13T03:44:06Z,"mainline,tbc,wrath,mists",706498,7nGvyjKx,,True,2026-04-05T23:28:23Z,19697,19
46107804,wow-handynotes-directions,kemayo/wow-handynotes-directions,https://github.com/kemayo/wow-handynotes-directions,World of Warcraft addon to remember directions you're given (requires HandyNotes),2026-03-01T20:50:29Z,"mainline,vanilla,wrath,mists",14155,,,True,2026-04-05T23:28:23Z,4165,9
564117101,wow-handynotes-dragonflight,kemayo/wow-handynotes-dragonflight,https://github.com/kemayo/wow-handynotes-dragonflight,World of Warcraft addon to tell you where treasures are in the Dragon Isles (requires HandyNotes),2026-02-28T05:57:04Z,mainline,615651,ME6gxnK1,,True,2026-04-05T23:28:23Z,193665,77
61325096,wow-handynotes-legiontreasures,kemayo/wow-handynotes-legiontreasures,https://github.com/kemayo/wow-handynotes-legiontreasures,World of Warcraft addon to tell you where treasures are in Legion (requires HandyNotes),2026-02-07T21:54:54Z,mainline,96500,0mKOnY6x,,True,2026-04-05T23:28:23Z,108566,36
303782246,wow-handynotes-longforgottenhippogryph,kemayo/wow-handynotes-longforgottenhippogryph,https://github.com/kemayo/wow-handynotes-longforgottenhippogryph,WoW addon: Handynotes plugin for the Long Forgotten Hippogryph,2024-07-26T16:45:04Z,mainline,102309,,,True,2026-04-05T23:28:23Z,41595,6
211623082,wow-handynotes-lorewalkers,kemayo/wow-handynotes-lorewalkers,https://github.com/kemayo/wow-handynotes-lorewalkers,World of Warcraft addon to help you find the Lorewalkers tablets in Pandaria,2024-08-07T00:21:33Z,mainline,45566,,,True,2026-04-05T23:28:23Z,27576,5
211623250,wow-handynotes-lostandfound,kemayo/wow-handynotes-lostandfound,https://github.com/kemayo/wow-handynotes-lostandfound,World of Warcraft addon to help you find the Lost and Found treasures in Pandaria,2026-03-13T03:43:33Z,"mainline,mists",45644,RBKp1vGE,,True,2026-04-05T23:28:23Z,185334,36
478839142,wow-handynotes-secretfish,kemayo/wow-handynotes-secretfish,https://github.com/kemayo/wow-handynotes-secretfish,World of Warcraft addon: where the secret fish are for the Secret Fish and Where to Find Them achievement,2026-01-23T20:49:28Z,mainline,606509,,,True,2026-04-05T23:28:23Z,27488,8
315809051,wow-handynotes-shadowlandstreasures,kemayo/wow-handynotes-shadowlandstreasures,https://github.com/kemayo/wow-handynotes-shadowlandstreasures,World of Warcraft addon to tell you where treasures are in Shadowlands (requires HandyNotes),2026-03-01T17:12:02Z,mainline,422412,Mj6jYMNR,,True,2026-04-05T23:28:23Z,197539,97
347100167,wow-handynotes-stygia,kemayo/wow-handynotes-stygia,https://github.com/kemayo/wow-handynotes-stygia,World of Warcraft addon to tell you where Stygia gathering nodes are in the Maw (requires HandyNotes) ,2026-02-24T05:14:33Z,mainline,456077,,,True,2026-04-05T23:28:23Z,79640,13
46102507,wow-handynotes-treasurehunter,kemayo/wow-handynotes-treasurehunter,https://github.com/kemayo/wow-handynotes-treasurehunter,World of Warcraft addon to tell you where treasures are (requires HandyNotes),2026-01-20T03:36:26Z,mainline,86342,WqKQrEGx,,True,2026-04-05T23:28:23Z,115966,27
831145022,wow-handynotes-warwithin,kemayo/wow-handynotes-warwithin,https://github.com/kemayo/wow-handynotes-warwithin,World of Warcraft addon to tell you where treasures are in the War Within expansion (requires HandyNotes) ,2026-02-24T05:18:55Z,mainline,934069,56n9w0N9,,True,2026-04-05T23:28:23Z,50930,108
538756436,wow-handynotes-wrath,kemayo/wow-handynotes-wrath,https://github.com/kemayo/wow-handynotes-wrath,World of Warcraft addon to tell you where things are in Northrend (requires HandyNotes),2026-03-13T03:45:26Z,"mainline,wrath,mists",678106,xZKxlvKk,,True,2026-04-05T23:28:23Z,32347,28
46102372,wow-haveidonethat,kemayo/wow-haveidonethat,https://github.com/kemayo/wow-haveidonethat,World of Warcraft addon to tell you about what you've done and suggest what you might want to do next,2026-01-20T03:27:27Z,mainline,64705,,,True,2026-04-05T23:28:23Z,1213,4
304131254,wow-inventorian-searchpresets,kemayo/wow-inventorian-searchpresets,https://github.com/kemayo/wow-inventorian-searchpresets,WoW Addon: Inventorian plugin for search presets,2026-01-21T01:02:27Z,mainline,265183,,,True,2026-04-05T23:28:23Z,195,4
145272906,wow-minimaprangeextender,kemayo/wow-minimaprangeextender,https://github.com/kemayo/wow-minimaprangeextender,World of Warcraft addon to show minimap vignette icons sooner,2026-01-24T20:22:01Z,"mainline,mists",301149,,,True,2026-04-05T23:28:23Z,24840,14
327117225,wow-myinterrupt,kemayo/wow-myinterrupt,https://github.com/kemayo/wow-myinterrupt,World of Warcraft addon: shows you when you / your pet successfully interrupts something,2025-10-17T02:41:51Z,mainline,434558,,,True,2026-04-05T23:28:23Z,142,7
302802181,wow-objectscanner,kemayo/wow-objectscanner,https://github.com/kemayo/wow-objectscanner,World of Warcraft addon: Watch tooltip updates to announce when you find specific objects,2025-12-30T20:09:45Z,mainline,412159,,,True,2026-04-05T23:28:23Z,87,5
46962117,wow-openall,kemayo/wow-openall,https://github.com/kemayo/wow-openall,World of Warcraft addon to pick up everything from your mail,2026-01-14T23:34:51Z,"mainline,vanilla,tbc,wrath,mists",14464,,,True,2026-04-05T23:28:23Z,337,6
57183282,wow-questpointer,kemayo/wow-questpointer,https://github.com/kemayo/wow-questpointer,World of Warcraft addon to point at quests,2026-01-24T20:22:43Z,"mainline,mists",22106,0mNwYLKo,,True,2026-04-05T23:28:23Z,3208,22
145278493,wow-questschanged,kemayo/wow-questschanged,https://github.com/kemayo/wow-questschanged,World of Warcraft addon for developers to log quest completion changes,2026-01-22T04:10:53Z,"mainline,mists",86759,2jK8746y,,True,2026-04-05T23:28:23Z,16826,19
840119026,wow-routerecorder,kemayo/wow-routerecorder,https://github.com/kemayo/wow-routerecorder,World of Warcraft developer tool to record a route for use elsewhere,2026-01-20T03:38:09Z,mainline,1083507,,,True,2026-04-05T23:28:23Z,74,3
30380660,wow-silverdragon,kemayo/wow-silverdragon,https://github.com/kemayo/wow-silverdragon,World of Warcraft addon to find rare mobs,2026-04-04T17:02:01Z,"mainline,vanilla,tbc,wrath,mists",14647,LvNALQGo,6606,True,2026-04-05T23:28:23Z,208739,195
145285367,wow-simpleitemlevel,kemayo/wow-simpleitemlevel,https://github.com/kemayo/wow-simpleitemlevel,World of Warcraft addon to show item levels,2026-03-23T00:49:08Z,"mainline,vanilla,tbc,wrath,mists",287692,WYK9Da6L,,True,2026-04-05T23:28:23Z,134418,74
391260908,wow-whatsonthemap,kemayo/wow-whatsonthemap,https://github.com/kemayo/wow-whatsonthemap,World of Warcraft addon that shows a simple list of currently visible map vignettes,2026-03-14T03:10:11Z,mainline,509853,BO673Z63,,True,2026-04-05T23:28:23Z,9116,14
27104891,kuinameplates2,kesava-wow/kuinameplates2,https://github.com/kesava-wow/kuinameplates2,Prettier nameplates.,2025-07-08T20:14:28Z,"mainline,vanilla,mists",35095,kNMd8qGz,19390,True,2026-04-05T23:28:23Z,289677,83
305678503,AnyFont,ketho-wow/AnyFont,https://github.com/ketho-wow/AnyFont,Changes your Damage font,2026-03-17T04:45:10Z,"mainline,vanilla,tbc,mists",101203,5bGoLYN0,23907,True,2026-04-05T23:28:23Z,936,4
215930219,BecomeMyFriend,ketho-wow/BecomeMyFriend,https://github.com/ketho-wow/BecomeMyFriend,"That's right, you'll become my fwend! (🇪🇺 only)",2019-10-18T04:12:43Z,"mainline,vanilla",348348,,25408,False,2026-04-05T23:28:23Z,81,2
242233753,BlockChinese,ketho-wow/BlockChinese,https://github.com/ketho-wow/BlockChinese,Blocks Chinese Chat,2026-01-28T23:19:10Z,"mainline,vanilla,tbc,mists",33655,e56nrd69,20488,True,2026-04-05T23:28:23Z,12155,13
185491567,ClickMorph,ketho-wow/ClickMorph,https://github.com/ketho-wow/ClickMorph,Makes morphing easy with alt-click,2021-05-25T23:27:18Z,"mainline,vanilla,tbc",,,,True,2026-04-05T23:28:23Z,159823,38
308675545,FixTradeSkillSearch,ketho-wow/FixTradeSkillSearch,https://github.com/ketho-wow/FixTradeSkillSearch,Fixes the TradeSkill search bar,2020-10-30T15:49:57Z,mainline,101256,,24075,False,2026-04-05T23:28:23Z,103,1
209363081,FlashCheapestGrey,ketho-wow/FlashCheapestGrey,https://github.com/ketho-wow/FlashCheapestGrey,Flashes the cheapest grey item in your bags,2019-09-18T17:11:05Z,vanilla,,,,False,2026-04-05T23:28:23Z,274,1
88009931,GuildBankSearch,ketho-wow/GuildBankSearch,https://github.com/ketho-wow/GuildBankSearch,GuildBankSearch adds a filter to your guild bank window to easily find things in cluttered tabs. https://github.com/Saiket/wow-saiket/tree/master/GuildBankSearch,2022-10-10T22:01:18Z,"mainline,wrath",19630,rkGr2MGy,9448,True,2026-04-05T23:28:23Z,839,8
305672940,GuildNoteChanges,ketho-wow/GuildNoteChanges,https://github.com/ketho-wow/GuildNoteChanges,Shows when a Guild Note changes,2020-10-20T10:39:46Z,"mainline,vanilla",32283,,20322,False,2026-04-05T23:28:23Z,89,2
420807022,HelloAce,ketho-wow/HelloAce,https://github.com/ketho-wow/HelloAce,Example Ace3 addon,2024-12-27T17:50:00Z,mainline,,,,False,2026-04-05T23:28:23Z,16,1
436805812,HelloWorld,ketho-wow/HelloWorld,https://github.com/ketho-wow/HelloWorld,Example addon with GUI,2025-02-05T05:04:26Z,mainline,,,,False,2026-04-05T23:28:23Z,369,3
243118314,HideAppearance,ketho-wow/HideAppearance,https://github.com/ketho-wow/HideAppearance,Lets you hide Wardrobe Appearances,2023-10-10T20:41:20Z,mainline,399308,,25636,True,2026-04-05T23:28:23Z,196,9
315969694,HideMinimapTreasure,ketho-wow/HideMinimapTreasure,https://github.com/ketho-wow/HideMinimapTreasure,No treasures for Gregory,2020-11-25T14:55:50Z,mainline,,,,False,2026-04-05T23:28:23Z,61,1
325470171,HideRaidFrame,ketho-wow/HideRaidFrame,https://github.com/ketho-wow/HideRaidFrame,Hides the Blizzard Raid Frame,2020-12-30T06:12:25Z,mainline,30389,,20052,False,2026-04-05T23:28:23Z,56,1
210228593,HideRaidManager,ketho-wow/HideRaidManager,https://github.com/ketho-wow/HideRaidManager,Hides the Raid Manager,2026-01-28T23:58:02Z,"mainline,vanilla,tbc,mists",342832,QKy9B4K7,24951,True,2026-04-05T23:28:23Z,412,4
259541539,HideTalentAlert,ketho-wow/HideTalentAlert,https://github.com/ketho-wow/HideTalentAlert,Hides the Talent popup notifications,2024-08-27T09:23:36Z,mainline,101110,xZKxdqKk,23992,True,2026-04-05T23:28:23Z,7747,6
242198817,HideTalkingHead,ketho-wow/HideTalkingHead,https://github.com/ketho-wow/HideTalkingHead,,2026-01-29T01:11:36Z,mainline,101111,xZKxDQKk,23914,True,2026-04-05T23:28:23Z,17397,7
284106517,HideTutorial,ketho-wow/HideTutorial,https://github.com/ketho-wow/HideTutorial,Hides those annoying help plates and tutorials,2023-02-10T15:20:48Z,mainline,399282,e56nnd69,25635,True,2026-04-05T23:28:23Z,1342,15
164363451,KethoCombatLog,ketho-wow/KethoCombatLog,https://github.com/ketho-wow/KethoCombatLog,Shows special events like taunts & interrupts,2025-04-06T11:58:42Z,mainline,21402,,18901,True,2026-04-05T23:28:23Z,1297,5
478364813,KethoCombatLog-Classic,ketho-wow/KethoCombatLog-Classic,https://github.com/ketho-wow/KethoCombatLog-Classic,,2022-04-06T02:28:26Z,"vanilla,tbc",21402,,18901,True,2026-04-05T23:28:23Z,195,1
201581278,KethoInstanceTimer,ketho-wow/KethoInstanceTimer,https://github.com/ketho-wow/KethoInstanceTimer,Shows the time taken for completing a Dungeon,2025-08-11T02:09:28Z,"mainline,vanilla,mists",30054,,19910,True,2026-04-05T23:28:23Z,2380,12
66792420,LargerMacroIconSelection,ketho-wow/LargerMacroIconSelection,https://github.com/ketho-wow/LargerMacroIconSelection,Shows you a much bigger icon selection frame,2026-01-25T01:26:29Z,"mainline,vanilla,tbc,mists",14254,q96dj1GO,11189,True,2026-04-05T23:28:23Z,80225,35
397726852,LossControlTip,ketho-wow/LossControlTip,https://github.com/ketho-wow/LossControlTip,Shows the Loss of Control spell tooltip,2021-08-18T20:27:31Z,mainline,265544,,24391,True,2026-04-05T23:28:23Z,180,1
201362592,MapFader,ketho-wow/MapFader,https://github.com/ketho-wow/MapFader,Fades the map when moving,2021-05-10T18:36:19Z,"vanilla,tbc",334558,,24983,True,2026-04-05T23:28:23Z,211,6
65014124,MaxCam,ketho-wow/MaxCam,https://github.com/ketho-wow/MaxCam,Returns the max camera distance,2026-01-29T01:56:39Z,"mainline,vanilla,tbc,mists",101438,R4N2vVNL,24111,True,2026-04-05T23:28:23Z,6884,16
201341153,ModernQuestWatch,ketho-wow/ModernQuestWatch,https://github.com/ketho-wow/ModernQuestWatch,Improves the Quest Tracker,2019-09-22T01:57:46Z,vanilla,334528,,24985,False,2026-04-05T23:28:23Z,95,10
311685576,MoveTalkingHead,ketho-wow/MoveTalkingHead,https://github.com/ketho-wow/MoveTalkingHead,Makes that message dialog movable with Shift-Left-Click,2020-11-10T14:38:36Z,mainline,101112,,24000,False,2026-04-05T23:28:23Z,297,1
194957904,MuteAnnoying,ketho-wow/MuteAnnoying,https://github.com/ketho-wow/MuteAnnoying,Mutes Annoying Sounds,2026-03-17T04:43:59Z,"mainline,vanilla,tbc,mists",326029,BKpg4r6E,25177,True,2026-04-05T23:28:23Z,58,4
841289363,MuteHicks,ketho-wow/MuteHicks,https://github.com/ketho-wow/MuteHicks,Anchors aweigh!,2024-08-12T06:08:54Z,mainline,1082285,b6XVqwGp,,True,2026-04-05T23:28:23Z,137,1
211746693,NameplateColors,ketho-wow/NameplateColors,https://github.com/ketho-wow/NameplateColors,Colors friendly and enemy nameplates,2023-08-08T19:48:29Z,"mainline,vanilla,wrath",101116,rkGrPn6y,24050,True,2026-04-05T23:28:23Z,447,6
205030987,OwoSpeak,ketho-wow/OwoSpeak,https://github.com/ketho-wow/OwoSpeak,uwu,2026-02-17T05:57:20Z,"mainline,vanilla,tbc,mists",339039,5NR8ZwK3,25199,True,2026-04-05T23:28:23Z,16994,16
364653265,RaidFadeMore,ketho-wow/RaidFadeMore,https://github.com/ketho-wow/RaidFadeMore,Fades the Blizzard Raid Frames,2025-08-11T19:34:11Z,"mainline,vanilla,mists",83767,9rN45Y6D,23030,True,2026-04-05T23:28:23Z,1324,5
573857365,ReadySetDing,ketho-wow/ReadySetDing,https://github.com/ketho-wow/ReadySetDing,Shows time taken when you level up,2022-12-03T17:50:05Z,mainline,21877,,16220,True,2026-04-05T23:28:23Z,164,1
193292608,ScrollingChatText,ketho-wow/ScrollingChatText,https://github.com/ketho-wow/ScrollingChatText,Shows Chat as Combat Text,2022-12-28T22:51:41Z,"mainline,vanilla,wrath",36411,ME6gq3G1,20827,True,2026-04-05T23:28:23Z,297,4
201400364,SimpleDing,ketho-wow/SimpleDing,https://github.com/ketho-wow/SimpleDing,Ding!,2026-01-29T00:21:01Z,"mainline,vanilla,tbc,mists",29132,XrNk7eNa,19479,True,2026-04-05T23:28:23Z,394,13
300486672,UnexploredAreas,ketho-wow/UnexploredAreas,https://github.com/ketho-wow/UnexploredAreas,Finds unexplored areaIDs for a uiMap,2021-08-18T16:59:02Z,"mainline,tbc",,,,True,2026-04-05T23:28:23Z,292,2
204615895,VendorPrice,ketho-wow/VendorPrice,https://github.com/ketho-wow/VendorPrice,Displays the price of an item when not at a vendor,2026-01-23T03:30:03Z,"vanilla,tbc,mists",322091,RqGY4EKg,24922,True,2026-04-05T23:28:23Z,22878,45
